Player,Team,Absence_Start,Absence_End,Missed_Days
Sergey Karasev,Cavaliers,2013-11-11,2013-11-13,2
Sergey Karasev,Cavaliers,2014-01-15,2014-02-12,28
Sergey Karasev,Cavaliers,2014-02-01,2014-02-23,22
Sergey Karasev,Cavaliers,2014-02-18,2014-03-18,28
Sergey Karasev,Nets,2014-11-09,2014-11-22,13
Sergey Karasev,Nets,2014-12-05,2014-12-08,3
Sergey Karasev,Nets,2015-03-11,2016-03-24,379
Sergio Rodriguez,Blazers,2006-11-01,2006-11-03,2
Sergio Rodriguez,Blazers,2007-02-02,2007-02-20,18
Sergio Rodriguez,Kings,2010-02-16,2010-02-17,1
Seth Curry,Kings,2015-11-09,2015-11-13,4
Seth Curry,Mavericks,2017-03-27,2017-03-29,2
Shabazz Muhammad,Bucks,2018-04-11,2018-04-15,4
Shabazz Muhammad,Timberwolves,2014-01-06,2014-01-27,21
Shabazz Muhammad,Timberwolves,2014-01-25,2015-02-09,380
Shabazz Muhammad,Timberwolves,2014-04-08,2016-11-19,956
Shabazz Muhammad,Timberwolves,2015-01-21,2017-01-07,717
Shabazz Napier,Blazers,2018-02-04,2018-02-05,1
Shabazz Napier,Heat,2014-12-14,2014-12-16,2
Shabazz Napier,Magic,2016-02-21,2016-02-28,7
Shabazz Napier,Magic,2016-03-31,2016-04-03,3
Shabazz Napier,Magic,2016-04-06,2016-04-08,2
Shane Battier,Heat,2012-11-29,2012-12-06,7
Shane Battier,Heat,2013-01-10,2013-01-16,6
Shane Battier,Heat,2013-02-26,2013-03-01,3
Shane Battier,Heat,2013-04-12,2013-11-29,231
Shane Battier,Heat,2013-11-27,2014-01-15,49
Shane Battier,Rockets,2008-04-11,2008-04-14,3
Shane Battier,Rockets,2008-10-29,2008-11-26,28
Shane Battier,Rockets,2009-01-03,2009-01-10,7
Shane Battier,Rockets,2010-03-25,2010-04-14,20
Shane Larkin,Celtics,2017-12-21,2017-12-23,2
Shane Larkin,Celtics,2018-02-06,2018-02-24,18
Shane Larkin,Celtics,2018-03-31,2018-04-06,6
Shane Larkin,Mavericks,2013-10-30,2013-11-18,19
Shane Larkin,Mavericks,2014-01-13,2014-01-15,2
Shannon Brown,Bobcats,2008-10-30,2008-11-01,2
Shannon Brown,Bobcats,2008-11-29,2008-12-03,4
Shannon Brown,Bobcats,2008-12-05,2008-12-06,1
Shannon Brown,Bobcats,2008-12-16,2008-12-30,14
Shannon Brown,Bobcats,2009-01-06,2009-01-10,4
Shannon Brown,Bulls,2008-02-24,2008-02-29,5
Shaquille O'Neal,Cavaliers,2009-11-14,2009-11-27,13
Shaquille O'Neal,Cavaliers,2010-02-26,2010-04-17,50
Shaquille O'Neal,Celtics,2010-11-02,2010-11-11,9
Shaquille O'Neal,Celtics,2011-02-21,2011-04-03,41
Shaquille O'Neal,Celtics,2011-04-05,2011-05-07,32
Shaquille O'Neal,Heat,2006-11-07,2006-11-10,3
Shaquille O'Neal,Heat,2006-11-14,2007-01-24,71
Shaquille O'Neal,Heat,2006-11-17,2007-02-01,76
Shaquille O'Neal,Heat,2007-01-27,2008-01-16,354
Shaquille O'Neal,Suns,2008-02-06,2008-02-20,14
Shaquille O'Neal,Suns,2008-04-08,2008-04-09,1
Shaquille O'Neal,Suns,2008-11-07,2008-11-08,1
Shareef Abdur-Rahim,Kings,2006-12-27,2006-12-29,2
Shareef Abdur-Rahim,Kings,2007-01-31,2007-02-03,3
Shaun Livingston,Clippers,2007-01-17,2007-01-23,6
Shaun Livingston,Heat,2008-11-01,2008-11-05,4
Shaun Livingston,Thunder,2009-11-10,2009-11-27,17
Shaun Livingston,Warriors,2015-03-24,2015-03-27,3
Shaun Livingston,Warriors,2015-11-17,2015-11-20,3
Shaun Livingston,Warriors,2016-12-08,2016-12-10,2
Shaun Livingston,Warriors,2017-01-22,2017-01-23,1
Shaun Livingston,Warriors,2017-02-02,2017-02-04,2
Shaun Livingston,Warriors,2017-11-04,2017-11-06,2
Shaun Livingston,Warriors,2017-12-18,2017-12-22,4
Shaun Livingston,Warriors,2017-12-23,2017-12-25,2
Shaun Livingston,Warriors,2018-03-02,2018-03-06,4
Shaun Livingston,Warriors,2018-04-07,2018-04-08,1
Shavlik Randolph,76ers,2006-12-02,2007-12-07,370
Shavlik Randolph,76ers,2007-10-29,2008-02-29,123
Shavlik Randolph,76ers,2007-12-10,2008-03-09,90
Shavlik Randolph,76ers,2008-03-03,2008-03-21,18
Shavlik Randolph,76ers,2008-03-15,2008-03-28,13
Shavlik Randolph,76ers,2008-03-26,2008-04-16,21
Shavlik Randolph,76ers,2008-04-12,2008-04-25,13
Shavlik Randolph,Blazers,2008-10-28,2008-10-31,3
Shavlik Randolph,Blazers,2008-11-12,2008-12-12,30
Shavlik Randolph,Blazers,2008-12-16,2008-12-30,14
Shavlik Randolph,Blazers,2009-01-10,2009-01-14,4
Shavlik Randolph,Blazers,2009-01-26,2009-01-28,2
Shavlik Randolph,Blazers,2009-03-18,2009-03-19,1
Shavlik Randolph,Blazers,2009-03-23,2009-03-31,8
Shavlik Randolph,Celtics,2015-02-01,2015-02-20,19
Shavlik Randolph,Celtics,2015-03-04,2015-03-06,2
Shavlik Randolph,Heat,2009-10-28,2009-11-18,21
Shavlik Randolph,Heat,2009-11-25,2009-12-06,11
Shavlik Randolph,Heat,2009-12-11,2010-04-14,124
Shawn Marion,Cavaliers,2015-02-24,2015-03-16,20
Shawn Marion,Heat,2008-02-06,2008-02-10,4
Shawn Marion,Heat,2009-01-18,2009-01-21,3
Shawn Marion,Heat,2009-01-24,2009-02-02,9
Shawn Marion,Mavericks,2011-03-20,2011-03-23,3
Shawn Marion,Mavericks,2012-11-07,2012-11-16,9
Shawn Marion,Mavericks,2012-12-08,2012-12-12,4
Shawn Marion,Mavericks,2013-03-08,2013-03-20,12
Shawn Marion,Mavericks,2014-01-08,2014-01-13,5
Shawn Marion,Mavericks,2014-01-31,2014-02-05,5
Shawne Williams,Knicks,2010-11-04,2010-11-10,6
Shawne Williams,Knicks,2010-11-16,2010-11-28,12
Shawne Williams,Mavericks,2008-10-30,2008-11-09,10
Shawne Williams,Mavericks,2008-11-13,2008-11-18,5
Shawne Williams,Mavericks,2008-12-30,2009-01-04,5
Shawne Williams,Mavericks,2009-01-09,2009-01-11,2
Shayne Whittington,Pacers,2015-01-23,2015-01-25,2
Shayne Whittington,Pacers,2015-01-29,2015-01-31,2
Shayne Whittington,Pacers,2015-02-20,2015-03-04,12
Shayne Whittington,Pacers,2015-03-06,2015-03-10,4
Shayne Whittington,Pacers,2015-03-16,2015-03-23,7
Shayne Whittington,Pacers,2015-03-29,2015-12-31,277
Shayne Whittington,Pacers,2015-11-03,2016-01-26,84
Shayne Whittington,Pacers,2016-01-02,2016-04-06,95
Shayne Whittington,Pacers,2016-03-19,2016-04-12,24
Shelden Williams,Hawks,2007-02-07,2007-02-09,2
Shelden Williams,Kings,2009-01-02,2009-01-03,1
Shelden Williams,Kings,2009-01-05,2009-01-16,11
Shelden Williams,Kings,2009-01-20,2009-01-21,1
Shelden Williams,Knicks,2011-03-13,2011-03-15,2
Shelden Williams,Timberwolves,2009-02-22,2009-03-01,7
Sheldon McClellan,Wizards,2017-03-11,2017-03-13,2
Sheldon McClellan,Wizards,2017-03-15,2017-03-17,2
Sheldon McClellan,Wizards,2017-03-24,2017-03-25,1
Sheldon McClellan,Wizards,2017-03-29,2017-03-31,2
Sheldon McClellan,Wizards,2017-04-02,2017-04-12,10
Shelvin Mack,Hawks,2015-01-19,2015-02-08,20
Shelvin Mack,Jazz,2017-03-05,2017-03-27,22
Sherron Collins,Bobcats,2010-12-11,2010-12-21,10
Sherron Collins,Bobcats,2010-12-27,2010-12-29,2
Sherron Collins,Bobcats,2011-01-14,2011-01-18,4
Sherron Collins,Bobcats,2011-01-20,2011-01-26,6
Sherron Collins,Bobcats,2011-01-28,2011-01-31,3
Sherron Collins,Bobcats,2011-02-11,2011-02-12,1
Sherron Collins,Bobcats,2011-02-21,2011-02-25,4
Skal Labissiere,Kings,2016-10-26,2016-10-31,5
Solomon Alabi,Raptors,2010-10-27,2010-11-12,16
Solomon Alabi,Raptors,2010-11-16,2010-12-11,25
Solomon Alabi,Raptors,2011-01-07,2011-01-14,7
Solomon Alabi,Raptors,2011-02-09,2011-02-11,2
Solomon Alabi,Raptors,2011-02-13,2011-02-21,8
Solomon Alabi,Raptors,2011-03-04,2011-04-11,38
Solomon Alabi,Raptors,2012-01-11,2012-01-27,16
Solomon Alabi,Raptors,2012-01-31,2012-02-01,1
Solomon Alabi,Raptors,2012-02-03,2012-02-10,7
Solomon Alabi,Raptors,2012-02-28,2012-03-05,6
Solomon Alabi,Raptors,2012-03-10,2012-04-09,30
Solomon Hill,Pacers,2013-12-20,2014-01-08,19
Solomon Hill,Pacers,2014-01-10,2014-01-22,12
Solomon Hill,Pacers,2014-01-24,2014-02-07,14
Solomon Hill,Pacers,2014-02-18,2014-03-07,17
Solomon Hill,Pacers,2014-04-11,2014-04-16,5
Solomon Hill,Pacers,2014-04-19,2014-05-18,29
Solomon Hill,Pelicans,2017-10-17,2018-03-18,152
Solomon Jones,Hawks,2007-11-14,2007-11-16,2
Solomon Jones,Hawks,2007-12-03,2007-12-04,1
Solomon Jones,Hawks,2008-01-02,2008-01-09,7
Solomon Jones,Hawks,2008-01-21,2008-01-23,2
Solomon Jones,Hawks,2008-01-25,2008-01-29,4
Solomon Jones,Hawks,2008-02-02,2008-02-19,17
Solomon Jones,Magic,2013-12-13,2013-12-18,5
Solomon Jones,Magic,2013-12-29,2014-01-02,4
Solomon Jones,Pacers,2011-01-07,2011-01-08,1
Solomon Jones,Pacers,2011-01-14,2011-01-17,3
Solomon Jones,Pacers,2011-01-31,2011-02-16,16
Solomon Jones,Pacers,2011-02-09,2011-03-08,27
Solomon Jones,Pacers,2011-02-21,2011-03-13,20
Sonny Weems,Nuggets,2008-10-29,2008-11-05,7
Sonny Weems,Nuggets,2008-11-07,2008-11-11,4
Sonny Weems,Nuggets,2008-11-26,2009-01-07,42
Sonny Weems,Nuggets,2009-03-06,2009-04-04,29
Sonny Weems,Raptors,2009-10-28,2009-11-01,4
Sonny Weems,Raptors,2009-11-04,2009-11-06,2
Sonny Weems,Raptors,2009-11-07,2009-11-09,2
Sonny Weems,Raptors,2010-01-19,2010-01-20,1
Sonny Weems,Raptors,2010-11-06,2010-11-08,2
Sonny Weems,Raptors,2011-01-04,2011-01-07,3
Sonny Weems,Raptors,2011-01-14,2011-01-24,10
Spencer Dinwiddie,Nets,2016-12-18,2016-12-20,2
Spencer Dinwiddie,Nets,2016-12-26,2016-12-28,2
Spencer Dinwiddie,Nets,2017-11-11,2017-11-14,3
Spencer Dinwiddie,Pistons,2015-01-02,2015-01-24,22
Spencer Dinwiddie,Pistons,2015-04-08,2016-03-29,356
Spencer Hawes,76ers,2012-01-30,2012-02-04,5
Spencer Hawes,76ers,2012-03-02,2012-03-14,12
Spencer Hawes,76ers,2012-03-16,2012-03-17,1
Spencer Hawes,Bucks,2017-02-08,2017-02-10,2
Spencer Hawes,Bucks,2017-04-10,2017-04-12,2
Spencer Hawes,Clippers,2014-12-13,2014-12-29,16
Spencer Hawes,Hornets,2015-12-28,2016-01-01,4
Spencer Hawes,Hornets,2016-02-19,2016-03-14,24
Spencer Hawes,Kings,2007-10-29,2007-11-09,11
Spencer Hawes,Kings,2008-12-30,2009-01-06,7
Stanislav Medvedenko,Hawks,2007-01-05,2007-01-10,5
Stanislav Medvedenko,Hawks,2007-02-02,2007-02-07,5
Stanislav Medvedenko,Hawks,2007-02-09,2007-02-12,3
Stanislav Medvedenko,Hawks,2007-02-14,2007-02-20,6
Stanislav Medvedenko,Hawks,2007-02-25,2007-03-07,10
Stanislav Medvedenko,Hawks,2007-03-09,2007-03-23,14
Stanislav Medvedenko,Hawks,2007-03-25,2007-03-26,1
Stanislav Medvedenko,Hawks,2007-03-28,2007-04-04,7
Stanley Johnson,Pistons,2017-11-08,2017-11-15,7
Stanley Johnson,Pistons,2018-01-03,2018-01-08,5
Stanley Johnson,Pistons,2018-01-13,2018-01-19,6
Stanley Johnson,Pistons,2018-03-07,2018-03-13,6
Stephane Lasme,Warriors,2007-10-30,2007-11-01,2
Stephen Curry,Warriors,2010-10-31,2010-11-05,5
Stephen Curry,Warriors,2010-12-11,2010-12-25,14
Stephen Curry,Warriors,2011-12-28,2011-12-31,3
Stephen Curry,Warriors,2012-01-06,2012-01-20,14
Stephen Curry,Warriors,2012-03-19,2013-02-02,320
Stephen Curry,Warriors,2012-03-27,2013-11-23,606
Stephen Curry,Warriors,2013-01-31,2016-04-24,1179
Stephen Curry,Warriors,2013-11-20,2016-05-09,901
Stephen Curry,Warriors,2016-04-18,2017-02-01,289
Stephen Curry,Warriors,2016-04-27,2017-11-16,568
Stephen Curry,Warriors,2017-01-29,2017-11-29,304
Stephen Curry,Warriors,2017-11-13,2017-12-30,47
Stephen Curry,Warriors,2017-11-27,2018-01-13,47
Stephen Curry,Warriors,2017-12-06,2018-03-23,107
Stephen Curry,Warriors,2018-03-09,2018-05-01,53
Stephen Graham,Blazers,2006-12-05,2006-12-10,5
Stephen Graham,Nets,2010-11-03,2010-11-09,6
Stephen Graham,Nets,2010-11-10,2010-11-15,5
Stephen Graham,Nets,2010-12-07,2010-12-12,5
Stephen Graham,Nets,2011-02-25,2011-02-28,3
Stephen Graham,Pacers,2007-11-07,2007-11-09,2
Stephen Graham,Pacers,2007-11-09,2007-11-13,4
Stephen Graham,Pacers,2007-11-14,2007-11-16,2
Stephen Graham,Pacers,2007-11-17,2007-12-07,20
Stephen Graham,Pacers,2007-12-12,2007-12-26,14
Stephen Graham,Pacers,2007-12-28,2007-12-29,1
Stephen Graham,Pacers,2008-01-04,2008-01-16,12
Stephen Graham,Pacers,2008-04-04,2008-04-16,12
Stephen Jackson,Bobcats,2010-04-09,2010-04-10,1
Stephen Jackson,Bobcats,2011-03-07,2011-03-11,4
Stephen Jackson,Bobcats,2011-03-19,2011-03-23,4
Stephen Jackson,Bobcats,2011-03-25,2011-03-26,1
Stephen Jackson,Bucks,2012-01-20,2012-01-22,2
Stephen Jackson,Spurs,2012-03-16,2012-03-17,1
Stephen Jackson,Spurs,2012-11-09,2012-11-10,1
Stephen Jackson,Spurs,2012-11-21,2012-12-17,26
Stephen Jackson,Warriors,2008-02-20,2008-02-26,6
Stephen Jackson,Warriors,2008-12-19,2008-12-26,7
Stephen Jackson,Warriors,2009-01-07,2009-01-16,9
Stephen Jackson,Warriors,2009-03-01,2009-03-03,2
Stephen Zimmerman Jr.,Magic,2016-10-26,2016-10-28,2
Stephen Zimmerman Jr.,Magic,2016-10-29,2016-11-01,3
Stephen Zimmerman Jr.,Magic,2016-11-03,2016-11-05,2
Stephon Marbury,Knicks,2007-01-24,2007-01-26,2
Stephon Marbury,Knicks,2007-04-09,2007-11-14,219
Sterling Brown,Bucks,2017-11-10,2017-11-22,12
Sterling Brown,Bucks,2017-11-28,2017-12-06,8
Steve Blake,Blazers,2009-01-15,2009-01-26,11
Steve Blake,Blazers,2009-01-28,2009-02-18,21
Steve Blake,Bucks,2006-12-27,2006-12-30,3
Steve Blake,Lakers,2010-11-14,2010-11-16,2
Steve Blake,Lakers,2011-04-17,2011-04-20,3
Steve Blake,Lakers,2012-01-13,2012-02-09,27
Steve Blake,Lakers,2012-11-13,2013-01-29,77
Steve Francis,Knicks,2006-12-11,2006-12-23,12
Steve Francis,Knicks,2006-12-31,2007-02-10,41
Steve Francis,Knicks,2007-02-23,2007-03-02,7
Steve Francis,Knicks,2007-04-06,2007-04-09,3
Steve Francis,Rockets,2007-12-01,2007-12-05,4
Steve Francis,Rockets,2007-12-19,2007-12-28,9
Steve Francis,Rockets,2007-12-31,2008-12-03,338
Steve Nash,Lakers,2012-11-02,2012-12-22,50
Steve Nash,Lakers,2013-11-12,2014-02-04,84
Steve Nash,Lakers,2014-03-03,2014-03-21,18
Steve Nash,Lakers,2014-10-28,2015-04-01,155
Steve Nash,Suns,2006-11-17,2006-11-20,3
Steve Nash,Suns,2007-02-06,2007-02-20,14
Steve Novak,Bucks,2016-03-02,2016-11-05,248
Steve Novak,Bucks,2016-11-01,2016-11-19,18
Steve Novak,Bucks,2016-11-06,2016-11-27,21
Steve Novak,Bucks,2016-11-25,2016-12-15,20
Steve Novak,Bucks,2016-12-01,2017-02-01,62
Steve Novak,Clippers,2008-11-03,2008-11-07,4
Steve Novak,Clippers,2008-11-12,2008-11-17,5
Steve Novak,Clippers,2009-11-02,2009-11-06,4
Steve Novak,Clippers,2009-12-30,2010-01-04,5
Steve Novak,Knicks,2013-05-03,2013-05-07,4
Steve Novak,Mavericks,2010-10-27,2010-11-10,14
Steve Novak,Mavericks,2010-11-17,2010-12-01,14
Steve Novak,Mavericks,2010-12-21,2010-12-27,6
Steve Novak,Raptors,2013-11-01,2013-11-08,7
Steve Novak,Raptors,2013-11-11,2013-11-15,4
Steve Novak,Rockets,2007-10-30,2007-12-20,51
Steve Novak,Rockets,2007-12-22,2007-12-31,9
Steve Novak,Rockets,2008-01-19,2008-01-23,4
Steve Novak,Thunder,2015-02-25,2015-03-13,16
Steve Novak,Thunder,2015-10-28,2015-10-30,2
Steve Novak,Thunder,2015-11-01,2015-11-13,12
Steve Novak,Thunder,2015-11-23,2015-11-30,7
Steve Novak,Thunder,2015-12-31,2016-01-04,4
Steve Novak,Thunder,2016-01-06,2016-01-22,16
Steven Adams,Thunder,2015-02-09,2015-03-08,27
Steven Adams,Thunder,2017-11-10,2017-11-17,7
Steven Adams,Thunder,2017-12-16,2017-12-20,4
Steven Adams,Thunder,2018-03-13,2018-03-16,3
Steven Hill,Thunder,2008-11-05,2008-11-12,7
Steven Hill,Thunder,2008-11-14,2008-12-13,29
Steven Hill,Thunder,2008-12-16,2008-12-19,3
Steven Hill,Thunder,2008-12-26,2008-12-27,1
Steven Hunter,76ers,2006-11-18,2006-11-27,9
Steven Hunter,76ers,2006-11-21,2006-12-22,31
Steven Hunter,Grizzlies,2010-02-09,2010-02-26,17
Steven Hunter,Nuggets,2007-11-23,2008-01-11,49
Stromile Swift,Nets,2008-02-05,2008-02-08,3
Stromile Swift,Nets,2008-02-20,2008-02-28,8
Stromile Swift,Nets,2008-03-24,2008-03-26,2
Stromile Swift,Nets,2008-10-29,2008-11-25,27
Stromile Swift,Nets,2008-12-12,2008-12-19,7
Stromile Swift,Nets,2008-12-26,2009-01-21,26
Sun Yue,Lakers,2008-10-28,2008-12-07,40
Sun Yue,Lakers,2008-12-09,2008-12-16,7
Sun Yue,Lakers,2008-12-19,2008-12-20,1
Sun Yue,Lakers,2009-01-25,2009-02-02,8
Sun Yue,Lakers,2009-02-17,2009-03-03,14
Sundiata Gaines,Timberwolves,2010-12-14,2010-12-18,4
Sundiata Gaines,Timberwolves,2010-12-20,2010-12-22,2
Sundiata Gaines,Timberwolves,2010-12-26,2011-01-01,6
T.J. Ford,Pacers,2008-12-17,2008-12-19,2
T.J. Ford,Pacers,2008-12-26,2008-12-30,4
T.J. Ford,Pacers,2009-01-07,2009-01-11,4
T.J. Ford,Pacers,2010-01-13,2010-01-16,3
T.J. Ford,Pacers,2011-02-08,2011-02-09,1
T.J. Ford,Pacers,2011-02-12,2011-04-10,57
T.J. Ford,Raptors,2007-01-03,2007-01-07,4
T.J. Ford,Raptors,2007-01-22,2007-01-31,9
T.J. Ford,Raptors,2007-11-24,2007-11-30,6
T.J. Ford,Raptors,2007-12-12,2008-02-04,54
T.J. Ford,Raptors,2008-02-13,2008-02-22,9
T.J. Ford,Spurs,2012-01-11,2012-02-29,49
T.J. Leaf,Pacers,2017-11-05,2017-11-07,2
T.J. Leaf,Pacers,2017-12-17,2017-12-23,6
T.J. Leaf,Pacers,2018-01-26,2018-01-29,3
T.J. Leaf,Pacers,2018-02-11,2018-02-23,12
T.J. McConnell,76ers,2017-11-30,2017-12-07,7
T.J. Warren,Suns,2014-10-29,2014-11-09,11
T.J. Warren,Suns,2014-11-14,2014-11-17,3
T.J. Warren,Suns,2015-01-23,2015-01-25,2
T.J. Warren,Suns,2015-02-05,2015-02-08,3
T.J. Warren,Suns,2015-11-18,2015-11-20,2
T.J. Warren,Suns,2016-02-19,2016-12-17,302
T.J. Warren,Suns,2016-11-19,2017-04-05,137
T.J. Warren,Suns,2017-04-02,2018-01-07,280
T.J. Warren,Suns,2018-01-05,2018-01-19,14
T.J. Warren,Suns,2018-01-14,2018-03-02,47
T.J. Warren,Suns,2018-02-28,2018-03-13,13
Taj Gibson,Bulls,2010-12-21,2010-12-22,1
Taj Gibson,Bulls,2012-01-23,2012-01-27,4
Taj Gibson,Bulls,2013-03-02,2013-03-21,19
Taj Gibson,Bulls,2013-04-04,2013-04-15,11
Taj Gibson,Bulls,2014-11-01,2014-11-04,3
Taj Gibson,Bulls,2014-11-24,2014-12-06,12
Taj Gibson,Bulls,2014-12-18,2014-12-22,4
Taj Gibson,Bulls,2015-02-23,2015-02-25,2
Taj Gibson,Bulls,2015-03-01,2015-03-20,19
Taj Gibson,Bulls,2017-01-17,2017-01-20,3
Taj Gibson,Bulls,2017-01-29,2017-02-01,3
Taj Gibson,Thunder,2017-03-31,2017-04-02,2
Tarence Kinsey,Cavaliers,2009-01-30,2009-02-18,19
Tarik Black,Lakers,2015-12-02,2016-01-03,32
Tarik Black,Lakers,2016-01-08,2016-01-12,4
Tarik Black,Lakers,2016-01-29,2016-02-02,4
Tarik Black,Lakers,2016-12-11,2016-12-16,5
Tarik Black,Lakers,2016-12-20,2016-12-23,3
Tarik Black,Lakers,2017-03-17,2017-03-19,2
Tarik Black,Lakers,2017-04-02,2017-04-05,3
Tarik Black,Rockets,2014-11-04,2014-11-06,2
Taurean Green,Blazers,2007-11-30,2008-01-09,40
Taurean Prince,Hawks,2017-01-01,2017-01-07,6
Taylor Griffin,Suns,2009-10-28,2009-11-03,6
Taylor Griffin,Suns,2009-11-08,2009-12-05,27
Tayshaun Prince,Celtics,2015-01-14,2015-01-19,5
Tayshaun Prince,Grizzlies,2014-04-06,2014-04-13,7
Tayshaun Prince,Pistons,2009-11-03,2009-12-27,54
Tayshaun Prince,Pistons,2010-01-11,2010-01-22,11
Terrance Ferguson,Thunder,2018-03-10,2018-03-12,2
Terrel Harris,Heat,2012-01-27,2012-02-08,12
Terrel Harris,Heat,2012-02-10,2012-03-01,20
Terrel Harris,Heat,2012-03-06,2012-03-13,7
Terrel Harris,Heat,2012-03-23,2012-03-30,7
Terrel Harris,Heat,2012-04-28,2012-05-15,17
Terrel Harris,Heat,2012-06-05,2012-06-12,7
Terrel Harris,Heat,2012-11-02,2012-11-03,1
Terrel Harris,Heat,2012-11-07,2012-11-12,5
Terrel Harris,Heat,2012-11-11,2012-11-29,18
Terrel Harris,Heat,2012-11-24,2012-12-22,28
Terrel Harris,Heat,2012-12-10,2012-12-26,16
Terrence Jones,Pelicans,2016-12-23,2016-12-26,3
Terrence Jones,Pelicans,2017-02-15,2017-02-23,8
Terrence Ross,Magic,2017-12-01,2018-04-08,128
Terrence Ross,Raptors,2014-03-02,2014-03-07,5
Terrence Ross,Raptors,2015-11-10,2015-11-15,5
Terrence Ross,Raptors,2016-03-25,2016-03-30,5
Terrence Williams,Nets,2010-03-24,2010-03-26,2
Terrence Williams,Nets,2010-11-09,2010-11-17,8
Terrence Williams,Nets,2010-11-19,2010-11-20,1
Terrence Williams,Rockets,2012-02-22,2012-03-16,23
Terry Rozier,Celtics,2015-11-20,2015-11-22,2
Terry Rozier,Celtics,2015-12-30,2016-01-24,25
Terry Rozier,Celtics,2016-01-27,2016-01-31,4
Terry Rozier,Celtics,2016-02-03,2016-02-05,2
Terry Rozier,Celtics,2018-04-03,2018-04-04,1
Terry Rozier,Celtics,2018-04-11,2018-04-15,4
Thabo Sefolosha,Bulls,2008-01-03,2008-01-05,2
Thabo Sefolosha,Bulls,2008-02-29,2008-03-11,11
Thabo Sefolosha,Hawks,2014-11-26,2014-11-29,3
Thabo Sefolosha,Hawks,2015-01-31,2015-03-16,44
Thabo Sefolosha,Hawks,2015-03-18,2015-03-25,7
Thabo Sefolosha,Hawks,2015-04-10,2015-10-30,203
Thabo Sefolosha,Hawks,2015-10-29,2015-11-04,6
Thabo Sefolosha,Hawks,2015-11-03,2015-11-07,4
Thabo Sefolosha,Hawks,2015-11-06,2015-11-28,22
Thabo Sefolosha,Hawks,2015-11-27,2016-01-13,47
Thabo Sefolosha,Hawks,2016-01-09,2017-02-24,412
Thabo Sefolosha,Hawks,2017-01-29,2017-04-11,72
Thabo Sefolosha,Jazz,2017-11-17,2017-11-18,1
Thabo Sefolosha,Thunder,2009-04-13,2011-02-04,662
Thabo Sefolosha,Thunder,2011-01-28,2012-01-06,343
Thabo Sefolosha,Thunder,2012-01-03,2012-03-15,72
Thabo Sefolosha,Thunder,2012-02-06,2013-11-18,651
Thabo Sefolosha,Thunder,2013-11-16,2013-12-15,29
Thabo Sefolosha,Thunder,2013-12-10,2014-04-08,119
Thaddeus Young,76ers,2010-04-09,2013-02-24,1052
Thaddeus Young,Pacers,2017-02-04,2017-02-24,20
Thaddeus Young,Pacers,2017-03-01,2017-03-05,4
Thaddeus Young,Pacers,2018-04-10,2018-04-22,12
Thanasis Antetokounmpo,Knicks,2016-02-04,2016-02-05,1
Theo Ratliff,76ers,2008-10-31,2008-11-01,1
Theo Ratliff,76ers,2008-11-03,2008-11-21,18
Theo Ratliff,76ers,2008-11-15,2008-12-17,32
Theo Ratliff,Lakers,2010-11-11,2010-11-14,3
Theo Ratliff,Lakers,2010-11-16,2011-03-31,135
Theo Ratliff,Pistons,2008-03-04,2008-03-07,3
Theo Ratliff,Spurs,2009-11-25,2009-11-27,2
Theo Ratliff,Spurs,2009-12-16,2009-12-19,3
Theo Ratliff,Timberwolves,2007-11-17,2008-02-21,96
Thomas Bryant,Lakers,2017-10-19,2017-11-05,17
Thomas Bryant,Lakers,2017-11-08,2017-11-15,7
Thomas Bryant,Lakers,2017-11-22,2017-11-29,7
Thomas Bryant,Lakers,2017-12-03,2017-12-18,15
Thomas Bryant,Lakers,2017-12-07,2018-01-07,31
Thomas Bryant,Lakers,2018-01-01,2018-01-21,20
Thomas Bryant,Lakers,2018-01-10,2018-02-08,29
Thomas Bryant,Lakers,2018-01-13,2018-03-01,47
Thomas Bryant,Lakers,2018-01-28,2018-04-06,68
Thomas Gardner,Bulls,2007-10-31,2007-11-15,15
Thomas Gardner,Hawks,2008-10-29,2008-11-15,17
Thomas Robinson,Blazers,2014-03-01,2014-03-07,6
Thomas Robinson,Lakers,2016-10-30,2016-11-02,3
Thomas Robinson,Lakers,2017-02-02,2017-02-10,8
Thomas Robinson,Lakers,2017-02-14,2017-02-24,10
Thomas Robinson,Lakers,2017-02-28,2017-03-03,3
Thon Maker,Bucks,2018-03-27,2018-04-03,7
Tiago Splitter,Hawks,2015-11-07,2015-11-09,2
Tiago Splitter,Hawks,2015-11-24,2015-12-04,10
Tiago Splitter,Hawks,2015-12-10,2015-12-12,2
Tiago Splitter,Hawks,2015-12-28,2016-01-07,10
Tiago Splitter,Spurs,2010-10-27,2010-11-01,5
Tiago Splitter,Spurs,2011-02-23,2011-03-01,6
Tiago Splitter,Spurs,2012-02-20,2012-02-29,9
Tiago Splitter,Spurs,2012-03-24,2012-03-28,4
Tiago Splitter,Spurs,2012-03-27,2013-05-08,407
Tiago Splitter,Spurs,2013-04-17,2013-12-16,243
Tiago Splitter,Spurs,2013-04-28,2014-02-01,279
Tiago Splitter,Spurs,2013-12-10,2014-11-05,330
Tiago Splitter,Spurs,2014-01-12,2014-12-10,332
Tiago Splitter,Spurs,2014-10-28,2015-02-06,101
Tiago Splitter,Spurs,2014-11-06,2015-04-19,164
