date,rot,vh,team,1st,2nd,3rd,4th,final,open,close,ml,2h,season
830,714,N,Utah,36,20,23,28,107,2.5,2.5,-140,2.5,2019-20
831,717,N,Houston,25,26,24,25,100,6.5,5.5,-240,3.0,2019-20
831,718,N,OklahomaCity,24,24,29,27,104,225.0,226.0,200,111.5,2019-20
831,719,N,Miami,29,31,32,23,115,223.0,224.0,200,111.0,2019-20
831,720,N,Milwaukee,40,23,23,18,104,6.0,5.5,-240,2.0,2019-20
901,723,N,Boston,28,22,20,32,102,216.0,218.5,110,110.0,2019-20
901,724,N,Toronto,28,20,30,21,99,1.0,2.0,-130,1.0,2019-20
901,725,N,Utah,21,15,24,18,78,220.5,217.5,110,3.0,2019-20
901,726,N,Denver,26,24,15,15,80,1.5,2.0,-130,109.5,2019-20
902,729,N,Miami,38,28,24,26,116,221.0,223.0,200,110.5,2019-20
902,730,N,Milwaukee,29,31,26,28,114,4.0,5.5,-240,7.0,2019-20
902,731,N,OklahomaCity,30,29,21,22,102,223.0,216.5,200,107.0,2019-20
902,732,N,Houston,29,32,24,19,104,5.0,5.5,-240,3.0,2019-20
903,733,N,Toronto,28,19,29,28,104,1.0,2.0,-130,4.5,2019-20
903,734,N,Boston,33,24,23,23,103,214.0,217.0,110,108.0,2019-20
903,735,N,Denver,31,20,16,30,97,223.0,223.5,355,109.0,2019-20
903,736,N,LAClippers,31,38,22,29,120,5.5,9.5,-425,0.5,2019-20
904,737,N,Milwaukee,30,27,30,13,100,5.5,5.0,-210,0.5,2019-20
904,738,N,Miami,29,21,25,40,115,222.5,222.0,180,111.0,2019-20
904,739,N,Houston,29,34,22,27,112,226.0,226.5,245,111.0,2019-20
904,740,N,LALakers,28,27,24,18,97,2.5,6.5,-290,7.0,2019-20
905,741,N,Toronto,31,18,32,19,100,1.0,215.5,110,105.5,2019-20
905,742,N,Boston,27,22,24,20,93,212.0,2.0,-130,1.5,2019-20
905,743,N,Denver,44,28,17,21,110,221.5,224.0,350,111.5,2019-20
905,744,N,LAClippers,25,31,21,24,101,8.5,9.0,-420,10.0,2019-20
906,745,N,Milwaukee,22,28,36,21,118,1.5,1.5,-125,108.5,2019-20
906,746,N,Miami,31,17,40,19,115,220.0,220.0,105,5.0,2019-20
906,747,N,Houston,20,31,41,17,109,224.0,223.0,210,2.5,2019-20
906,748,N,LALakers,36,31,23,27,117,5.5,5.5,-250,108.0,2019-20
907,701,N,Boston,25,37,25,24,111,1.0,1.5,-130,108.0,2019-20
907,702,N,Toronto,11,24,28,26,89,212.5,212.5,110,6.0,2019-20
907,703,N,LAClippers,33,24,27,29,113,7.5,8.5,-440,7.0,2019-20
907,704,N,Denver,32,27,29,19,107,220.5,220.5,370,107.5,2019-20
908,705,N,Miami,19,33,21,30,103,1.5,5.5,-230,1.5,2019-20
908,706,N,Milwaukee,28,18,19,29,94,218.0,220.0,195,107.5,2019-20
908,707,N,LALakers,32,29,21,30,112,5.5,4.0,-175,4.5,2019-20
908,708,N,Houston,33,31,18,20,102,224.0,222.0,155,107.5,2019-20
909,709,N,Toronto,21,27,33,17,125,209.5,209.5,130,104.0,2019-20
909,710,N,Boston,25,27,25,21,122,2.5,3.0,-150,0.5,2019-20
909,711,N,LAClippers,26,22,25,23,96,7.5,8.0,-340,1.5,2019-20
909,712,N,Denver,12,28,23,22,85,220.5,221.5,280,107.5,2019-20
910,715,N,LALakers,26,31,29,24,110,5.5,5.0,-215,105.0,2019-20
910,716,N,Houston,22,19,29,30,100,220.5,218.5,185,1.5,2019-20
911,717,N,Boston,26,24,22,20,92,2.0,3.0,-155,102.0,2019-20
911,718,N,Toronto,27,19,25,16,87,209.0,204.5,135,0.5,2019-20
911,719,N,Denver,23,21,29,38,111,217.5,216.0,330,105.0,2019-20
911,720,N,LAClippers,28,28,24,25,105,8.0,8.5,-400,1.0,2019-20
912,723,N,Houston,20,31,18,27,96,214.5,218.0,210,1.0,2019-20
912,724,N,LALakers,35,27,33,24,119,6.5,6.5,-260,106.0,2019-20
913,725,N,LAClippers,34,29,16,19,98,8.0,8.5,-400,105.0,2019-20
913,726,N,Denver,26,21,30,34,111,214.5,214.5,330,0.5,2019-20
915,729,N,Denver,24,30,28,22,104,211.5,207.5,280,102.0,2019-20
915,730,N,LAClippers,24,32,18,15,89,7.0,7.5,-340,4.0,2019-20
915,731,N,Miami,18,37,16,35,117,211.5,209.5,115,103.5,2019-20
915,732,N,Boston,26,29,28,23,114,1.5,2.0,-135,1.5,2019-20
917,701,N,Miami,28,19,37,22,106,210.0,208.0,135,3.5,2019-20
917,702,N,Boston,31,29,17,24,101,1.5,3.0,-155,102.0,2019-20
918,733,N,Denver,38,21,20,35,114,209.5,210.5,245,102.5,2019-20
918,734,N,LALakers,36,34,33,23,126,1.0,7.0,-290,,2019-20
919,703,N,Boston,31,31,27,28,117,2.5,3.5,-165,104.0,2019-20
919,704,N,Miami,22,28,24,32,106,207.5,208.5,145,3.0,2019-20
920,705,N,Denver,21,29,28,25,103,214.0,216.5,250,,2019-20
920,706,N,LALakers,29,31,22,23,105,7.5,7.5,-300,104.0,2019-20
922,707,N,LALakers,27,26,22,31,106,6.5,6.0,-255,6.5,2019-20
922,708,N,Denver,29,34,30,21,114,213.5,214.5,215,104.0,2019-20
923,713,N,Boston,23,21,32,33,109,2.5,3.5,-165,3.5,2019-20
923,714,N,Miami,24,26,27,35,112,210.5,212.0,145,106.5,2019-20
924,709,N,LALakers,37,23,27,27,114,6.5,6.0,-250,1.5,2019-20
924,710,N,Denver,30,25,29,24,108,215.5,213.5,210,104.5,2019-20
925,715,N,Miami,26,32,25,25,108,214.0,213.5,140,105.5,2019-20
925,716,N,Boston,18,33,41,29,121,2.0,3.5,-160,4.0,2019-20
926,711,N,Denver,30,21,33,23,107,215.5,216.5,175,1.0,2019-20
926,712,N,LALakers,33,28,26,30,117,6.0,5.0,-200,105.5,2019-20
927,717,N,Boston,27,33,26,27,113,3.0,3.0,-150,3.0,2019-20
927,718,N,Miami,33,29,26,37,125,214.5,216.0,130,108.5,2019-20
930,701,N,Miami,28,20,19,31,98,217.5,217.5,165,3.5,2019-20
930,702,N,LALakers,31,34,28,23,116,4.5,4.5,-185,105.0,2019-20
1002,715,N,Miami,23,31,39,21,114,216.0,216.5,450,104.5,2019-20
1002,716,N,LALakers,29,39,35,21,124,7.0,10.0,-600,1.5,2019-20
1004,705,N,LALakers,23,31,26,24,104,5.0,9.5,-420,8.0,2019-20
1004,706,N,Miami,26,32,27,30,115,218.5,220.0,350,109.0,2019-20
1006,707,N,LALakers,27,22,26,27,102,7.5,7.0,-330,4.0,2019-20
1006,708,N,Miami,22,25,23,26,96,219.5,218.0,270,106.5,2019-20
1009,709,N,Miami,25,35,28,23,111,217.0,215.0,280,105.0,2019-20
1009,710,N,LALakers,24,32,26,26,108,7.5,7.0,-340,6.5,2019-20
1011,711,N,LALakers,28,36,23,19,106,5.0,5.5,-250,104.0,2019-20
1011,712,N,Miami,20,16,22,35,93,216.5,215.0,210,5.5,2019-20
1222,501,V,GoldenState,25,20,26,28,99,228.0,234.5,265,1.0,2020-21
1222,502,H,Brooklyn,40,23,36,26,125,5.5,7.5,-320,115.0,2020-21
1222,503,V,LAClippers,39,17,33,27,116,223.0,219.0,115,108.5,2020-21
1222,504,H,LALakers,19,35,24,31,109,2.5,2.0,-135,3.5,2020-21
1223,551,V,Charlotte,23,21,36,34,114,215.0,3.0,-140,7.0,2020-21
1223,552,H,Cleveland,24,41,28,28,121,1.0,217.0,120,107.0,2020-21
1223,553,V,NewYork,33,33,16,25,107,214.5,215.5,270,107.5,2020-21
1223,554,H,Indiana,35,26,27,33,121,8.5,7.5,-330,7.5,2020-21
1223,555,V,Miami,29,24,30,24,107,3.5,4.5,-190,5.0,2020-21
1223,556,H,Orlando,27,29,23,34,113,220.5,219.0,170,106.5,2020-21
1223,557,V,Washington,26,33,24,24,107,229.0,230.5,250,113.5,2020-21
1223,558,H,Philadelphia,30,28,15,40,113,7.5,7.0,-300,5.5,2020-21
1223,559,V,Milwaukee,34,25,25,37,121,2.5,4.5,-190,4.0,2020-21
1223,560,H,Boston,31,33,37,21,122,226.0,223.0,170,115.0,2020-21
1223,561,V,NewOrleans,23,27,38,25,113,230.0,228.5,150,111.0,2020-21
1223,562,H,Toronto,26,31,22,20,99,5.0,3.5,-170,,2020-21
1223,563,V,Atlanta,42,41,28,13,124,1.5,2.0,-130,116.0,2020-21
1223,564,H,Chicago,29,30,20,25,104,227.0,234.0,110,6.0,2020-21
1223,567,V,SanAntonio,30,36,33,32,131,231.5,230.0,110,117.0,2020-21
1223,568,H,Memphis,33,20,35,31,119,3.0,2.0,-130,5.0,2020-21
1223,569,V,Detroit,34,23,28,16,101,227.0,224.5,190,110.0,2020-21
1223,570,H,Minnesota,25,31,24,31,111,5.5,5.5,-220,4.5,2020-21
1223,571,V,Sacramento,25,28,36,23,124,224.5,227.5,260,111.5,2020-21
1223,572,H,Denver,31,29,24,28,122,8.0,7.5,-310,2.0,2020-21
1223,573,V,Utah,32,33,29,26,120,229.0,1.5,-130,115.0,2020-21
1223,574,H,Portland,25,19,24,32,100,1.5,226.0,110,5.0,2020-21
1223,575,V,Dallas,22,23,26,31,102,237.0,232.5,100,2.0,2020-21
1223,576,H,Phoenix,23,30,24,29,106,,1.5,-120,113.0,2020-21
1225,577,V,NewOrleans,26,27,26,19,98,229.0,221.0,130,3.0,2020-21
1225,578,H,Miami,29,37,22,23,111,5.0,3.0,-150,107.5,2020-21
1225,579,V,GoldenState,25,31,20,23,99,233.5,230.5,450,113.0,2020-21
1225,580,H,Milwaukee,33,33,34,38,138,8.5,10.0,-600,2.5,2020-21
1225,581,V,Brooklyn,26,25,35,37,123,227.0,3.0,-145,3.0,2020-21
1225,582,H,Boston,22,32,23,18,95,,229.5,125,114.0,2020-21
1225,583,V,Dallas,30,27,28,30,115,230.0,226.0,225,1.5,2020-21
1225,584,H,LALakers,33,36,30,39,138,6.5,6.0,-265,110.5,2020-21
1225,585,V,LAClippers,32,40,26,23,121,2.0,3.5,-160,110.5,2020-21
1225,586,H,Denver,26,29,24,29,108,222.0,226.5,140,3.5,2020-21
1226,501,V,Atlanta,27,31,29,35,122,1.0,238.5,120,117.5,2020-21
1226,502,H,Memphis,22,34,32,24,112,237.5,2.5,-140,1.0,2020-21
1226,503,V,Cleveland,26,33,22,20,128,220.0,214.0,-110,105.5,2020-21
1226,504,H,Detroit,26,27,33,15,119,3.0,,-110,1.5,2020-21
1226,505,V,Orlando,32,31,29,38,130,228.5,232.0,110,117.5,2020-21
1226,506,H,Washington,32,27,32,29,120,1.0,1.5,-130,1.5,2020-21
1226,507,V,OklahomaCity,26,31,23,29,109,218.5,219.5,125,108.0,2020-21
1226,508,H,Charlotte,28,31,16,32,107,3.0,3.0,-145,1.0,2020-21
1226,509,V,Philadelphia,27,33,26,23,109,8.0,8.0,-360,4.0,2020-21
1226,510,H,NewYork,27,28,14,20,89,219.0,215.0,300,105.5,2020-21
1226,511,V,Indiana,27,39,33,26,125,3.0,6.0,-240,0.5,2020-21
1226,512,H,Chicago,28,28,15,35,106,222.5,223.5,200,110.0,2020-21
1226,513,V,Toronto,39,19,28,28,114,2.0,2.5,-145,2.0,2020-21
1226,514,H,SanAntonio,33,28,30,28,119,225.5,228.5,125,112.5,2020-21
1226,515,V,Minnesota,31,37,20,28,116,225.5,229.0,375,112.0,2020-21
1226,516,H,Utah,27,26,26,32,111,8.0,9.5,-450,9.5,2020-21
1226,517,V,Phoenix,25,29,25,24,103,4.5,3.5,-160,4.0,2020-21
1226,518,H,Sacramento,31,27,25,23,106,230.0,227.0,140,114.5,2020-21
1226,519,V,Houston,31,37,17,28,126,225.0,225.5,300,111.5,2020-21
1226,520,H,Portland,27,31,26,29,128,8.5,7.5,-360,6.5,2020-21
1227,521,V,Dallas,36,41,27,20,124,230.0,226.5,140,111.5,2020-21
1227,522,H,LAClippers,13,14,30,16,73,4.5,3.0,-160,10.5,2020-21
1227,523,V,SanAntonio,18,27,26,24,95,226.5,227.5,170,116.0,2020-21
1227,524,H,NewOrleans,16,31,32,19,98,5.5,5.0,-190,2.5,2020-21
1227,525,V,Orlando,29,33,15,43,120,225.5,2.0,-130,0.5,2020-21
1227,526,H,Washington,35,25,34,19,113,1.5,231.0,110,117.5,2020-21
1227,527,V,Brooklyn,22,28,27,27,104,7.5,11.5,-600,6.5,2020-21
1227,528,H,Charlotte,23,25,34,24,106,224.0,233.0,450,113.5,2020-21
1227,529,V,Philadelphia,24,26,22,22,94,5.5,6.0,-240,7.5,2020-21
1227,530,H,Cleveland,29,35,29,25,118,218.5,218.0,200,108.0,2020-21
1227,531,V,Milwaukee,27,18,30,35,110,11.0,13.0,-1200,12.0,2020-21
1227,532,H,NewYork,30,31,35,34,130,223.5,222.0,750,114.0,2020-21
1227,533,V,Boston,23,32,28,24,107,219.0,3.0,-135,113.0,2020-21
1227,534,H,Indiana,19,30,39,20,108,3.0,220.5,115,0.5,2020-21
1227,535,V,GoldenState,24,36,33,36,129,2.0,3.5,-165,1.0,2020-21
1227,536,H,Chicago,27,29,41,31,128,226.0,229.5,145,112.0,2020-21
1227,537,V,Phoenix,28,28,34,26,116,3.5,3.0,-160,1.5,2020-21
1227,538,H,Sacramento,33,20,25,22,100,224.5,225.5,140,114.0,2020-21
1228,539,V,Minnesota,23,22,22,24,91,224.0,229.0,400,0.5,2020-21
1228,540,H,LALakers,40,27,36,24,127,11.0,10.5,-500,112.0,2020-21
1228,541,V,Memphis,32,22,33,19,116,235.0,1.5,-125,114.5,2020-21
1228,542,H,Brooklyn,23,32,30,21,111,7.0,227.5,105,0.5,2020-21
1228,543,V,Detroit,25,31,31,33,120,226.5,223.5,400,109.5,2020-21
1228,544,H,Atlanta,33,32,35,28,128,8.5,10.5,-500,3.0,2020-21
1228,545,V,Utah,22,27,35,26,110,5.0,9.0,-400,7.5,2020-21
1228,546,H,OklahomaCity,24,28,35,22,109,221.0,218.0,330,110.5,2020-21
1228,547,V,Houston,26,34,23,28,111,225.5,222.0,225,109.5,2020-21
1228,548,H,Denver,36,34,36,18,124,9.0,6.5,-265,0.5,2020-21
1228,549,V,Portland,22,36,26,31,115,227.5,229.0,195,117.5,2020-21
1228,550,H,LALakers,30,24,31,22,107,4.5,6.0,-230,5.5,2020-21
1229,551,V,Boston,31,27,25,33,116,1.0,219.0,-105,112.0,2020-21
1229,552,H,Indiana,26,31,37,17,111,220.0,1.0,-115,,2020-21
1229,553,V,Chicago,31,21,31,32,115,232.5,238.0,210,119.5,2020-21
1229,554,H,Washington,26,20,27,34,107,4.5,6.5,-250,5.0,2020-21
1229,555,V,GoldenState,24,24,29,39,116,3.5,4.5,-170,4.0,2020-21
1229,556,H,Detroit,29,22,25,30,106,222.5,227.5,150,110.5,2020-21
1229,557,V,Toronto,28,28,20,17,93,218.5,219.5,105,106.5,2020-21
1229,558,H,Philadelphia,17,31,28,24,100,,1.5,-125,2.5,2020-21
1229,559,V,NewYork,29,24,18,24,95,219.5,216.0,140,106.5,2020-21
1229,560,H,Cleveland,15,31,18,22,86,4.5,3.5,-160,4.0,2020-21
1229,561,V,Milwaukee,46,37,32,29,144,5.0,6.0,-240,114.5,2020-21
1229,562,H,Miami,26,25,24,22,97,222.5,227.5,200,4.5,2020-21
1229,563,V,Orlando,34,26,27,31,118,5.0,6.5,-250,2.5,2020-21
1229,564,H,OklahomaCity,27,29,29,22,107,219.5,219.0,210,112.0,2020-21
1229,565,V,Minnesota,29,21,26,25,101,229.5,225.5,475,109.5,2020-21
1229,566,H,LAClippers,33,37,35,19,124,6.5,10.5,-650,0.5,2020-21
1229,567,V,NewOrleans,29,15,17,25,86,223.0,222.0,105,5.0,2020-21
1229,568,H,Phoenix,31,35,34,11,111,3.0,1.5,-125,108.0,2020-21
1229,569,V,Denver,34,28,38,15,115,3.0,226.0,-110,3.5,2020-21
1229,570,H,Sacramento,32,42,22,29,125,223.5,1.0,-110,110.5,2020-21
1230,571,V,Memphis,19,21,31,36,107,224.0,218.0,245,2.5,2020-21
1230,572,H,Boston,31,35,30,30,126,8.5,7.0,-285,110.0,2020-21
1230,573,V,Milwaukee,19,37,35,17,108,6.0,6.5,-260,2.5,2020-21
1230,574,H,Miami,25,26,37,31,119,227.5,228.5,220,115.0,2020-21
1230,575,V,Atlanta,41,27,36,37,141,240.0,240.0,195,118.0,2020-21
1230,576,H,Brooklyn,38,29,35,43,145,6.5,5.5,-230,4.0,2020-21
1230,577,V,Charlotte,36,32,30,20,118,223.5,225.0,300,112.0,2020-21
1230,578,H,Dallas,29,28,12,30,99,8.5,8.0,-360,8.0,2020-21
1230,579,V,LALakers,35,28,29,29,121,6.5,7.5,-310,1.0,2020-21
1230,580,H,SanAntonio,27,26,29,25,107,229.5,231.5,260,113.0,2020-21
1230,581,V,Portland,26,31,28,20,105,229.0,226.0,190,2.5,2020-21
1230,582,H,LAClippers,37,39,31,21,128,3.5,6.0,-220,113.5,2020-21
1231,511,V,Cleveland,21,30,17,31,99,217.0,219.0,270,108.5,2020-21
1231,512,H,Indiana,32,25,31,31,119,8.5,8.0,-330,2.5,2020-21
1231,513,V,Chicago,35,36,36,26,133,234.5,235.5,250,120.0,2020-21
1231,514,H,Washington,41,27,32,30,130,5.0,7.5,-300,5.5,2020-21
1231,515,V,Philadelphia,38,37,23,18,116,2.0,4.0,-175,106.0,2020-21
1231,516,H,Orlando,22,18,29,23,92,217.0,219.5,155,6.0,2020-21
1231,517,V,Sacramento,33,26,27,33,119,227.0,231.5,180,114.0,2020-21
1231,518,H,Houston,32,31,24,35,122,3.0,5.5,-210,2.0,2020-21
1231,519,V,NewYork,18,24,22,19,83,217.5,215.5,300,104.5,2020-21
1231,520,H,Toronto,22,20,29,29,100,9.5,8.5,-360,5.0,2020-21
1231,521,V,NewOrleans,32,26,27,28,113,4.5,5.5,-200,0.5,2020-21
1231,522,H,OklahomaCity,28,19,26,7,80,214.5,214.5,175,106.0,2020-21
1231,523,V,Phoenix,21,32,30,23,106,220.0,219.5,150,112.0,2020-21
1231,524,H,Utah,22,18,30,25,95,4.0,4.0,-170,6.0,2020-21
101,525,V,Boston,12,28,33,20,93,9.5,8.5,-370,9.0,2020-21
101,526,H,Detroit,27,28,24,17,96,215.5,213.5,310,108.0,2020-21
101,527,V,Miami,16,15,22,30,83,222.5,1.5,-115,5.0,2020-21
101,528,H,Dallas,20,26,27,20,93,1.0,225.0,-105,109.5,2020-21
101,529,V,Memphis,23,30,30,25,108,220.0,219.5,160,110.5,2020-21
101,530,H,Charlotte,19,28,20,26,93,2.0,4.0,-180,4.5,2020-21
101,531,V,Atlanta,29,32,28,25,114,247.0,244.5,210,119.5,2020-21
101,532,H,Brooklyn,23,29,21,23,96,6.0,6.0,-250,5.5,2020-21
101,533,V,Washington,37,23,40,30,130,232.5,1.0,-110,0.5,2020-21
101,534,H,Minnesota,25,32,14,38,109,1.0,234.5,-110,114.0,2020-21
101,535,V,LALakers,25,33,23,28,109,7.0,7.5,-340,5.0,2020-21
101,536,H,SanAntonio,31,26,28,18,103,230.5,229.0,280,112.0,2020-21
101,537,V,Chicago,21,19,35,21,96,230.0,233.0,850,117.5,2020-21
101,538,H,Milwaukee,27,35,34,30,126,14.0,14.5,-1500,3.0,2020-21
101,539,V,Phoenix,34,26,27,19,106,225.0,220.5,140,112.0,2020-21
101,540,H,Denver,32,17,29,25,103,4.5,3.5,-160,4.5,2020-21
101,541,V,LAClippers,19,23,23,35,100,2.0,3.0,-160,4.0,2020-21
101,542,H,Utah,31,20,33,22,106,225.5,219.5,140,107.0,2020-21
101,543,V,Portland,36,31,31,25,123,4.0,3.5,-150,117.5,2020-21
101,544,H,GoldenState,21,34,25,18,98,230.5,237.5,130,1.5,2020-21
102,545,V,Sacramento,36,28,17,13,94,233.0,2.0,-130,2.0,2020-21
102,546,H,Houston,36,28,19,19,102,4.0,229.0,110,113.0,2020-21
102,547,V,Charlotte,24,34,32,22,112,213.5,217.0,400,106.5,2020-21
102,548,H,Philadelphia,39,34,31,23,127,9.5,10.0,-500,1.0,2020-21
102,549,V,OklahomaCity,28,24,32,24,108,218.5,216.5,155,106.0,2020-21
102,550,H,Orlando,33,18,31,17,99,7.5,4.5,-175,3.5,2020-21
102,551,V,NewYork,26,24,32,24,106,215.0,215.0,375,105.0,2020-21
102,552,H,Indiana,28,23,31,20,102,9.0,9.5,-450,6.0,2020-21
102,553,V,Toronto,26,34,22,34,116,1.0,1.0,-115,106.5,2020-21
102,554,H,NewOrleans,32,23,32,33,120,216.0,215.5,-105,0.5,2020-21
102,555,V,Cleveland,25,19,26,26,96,234.5,229.0,200,0.5,2020-21
102,556,H,Atlanta,35,21,18,17,91,6.5,5.5,-240,112.0,2020-21
103,557,V,Boston,31,30,30,31,122,8.0,8.0,-360,3.5,2020-21
103,558,H,Detroit,33,24,31,32,120,213.5,212.0,300,107.0,2020-21
103,559,V,Washington,29,41,24,29,123,242.5,241.5,270,119.0,2020-21
103,560,H,Brooklyn,28,43,22,29,122,8.5,7.5,-330,4.5,2020-21
103,561,V,LALakers,25,31,21,31,108,10.5,10.0,-500,6.5,2020-21
103,562,H,Memphis,36,18,21,19,94,222.5,220.0,400,108.0,2020-21
103,563,V,Utah,33,32,33,32,130,4.0,5.5,-220,113.5,2020-21
103,564,H,SanAntonio,23,28,25,33,109,219.5,222.5,190,1.5,2020-21
103,565,V,Denver,29,26,28,41,124,8.5,8.5,-360,2.5,2020-21
103,566,H,Minnesota,28,20,36,25,109,231.0,226.0,300,111.0,2020-21
103,567,V,LAClippers,37,27,24,24,112,1.5,3.5,-150,105.5,2020-21
103,568,H,Phoenix,24,20,37,26,107,218.0,215.5,130,3.5,2020-21
103,569,V,Dallas,31,29,21,27,108,5.5,4.0,-170,2.5,2020-21
103,570,H,Chicago,31,28,27,32,118,225.0,222.0,150,109.5,2020-21
103,571,V,Portland,33,21,29,39,122,4.5,4.5,-190,6.0,2020-21
103,572,H,GoldenState,36,30,31,40,137,234.5,235.0,170,114.5,2020-21
104,573,V,Charlotte,20,23,23,35,101,218.0,221.5,290,107.5,2020-21
104,574,H,Philadelphia,23,35,24,36,118,9.5,8.0,-350,0.5,2020-21
104,575,V,Cleveland,19,30,18,16,83,217.0,214.5,190,105.0,2020-21
104,576,H,Orlando,26,25,38,14,103,5.0,6.0,-220,3.5,2020-21
104,577,V,OklahomaCity,26,23,17,24,90,212.5,214.5,350,105.5,2020-21
104,578,H,Miami,26,37,28,27,118,8.0,9.0,-420,1.0,2020-21
104,579,V,NewYork,31,23,30,29,113,223.0,224.5,250,110.0,2020-21
104,580,H,Atlanta,29,29,30,20,108,6.0,7.0,-300,3.0,2020-21
104,581,V,Boston,23,38,39,26,126,214.0,217.0,200,110.5,2020-21
104,582,H,Toronto,32,14,35,33,114,2.5,6.0,-240,8.0,2020-21
104,583,V,Dallas,33,28,23,29,113,228.0,229.5,150,113.5,2020-21
104,584,H,Houston,21,28,28,23,100,3.0,4.0,-170,5.5,2020-21
104,585,V,Indiana,26,27,26,27,118,218.0,216.0,105,105.5,2020-21
104,586,H,NewOrleans,24,27,26,29,116,,1.5,-125,1.0,2020-21
104,587,V,Detroit,26,30,24,35,115,225.0,223.5,1100,108.5,2020-21
104,588,H,Milwaukee,33,34,30,28,125,15.0,16.0,-2500,5.5,2020-21
104,589,V,Sacramento,20,28,27,31,106,2.0,1.5,-125,5.5,2020-21
104,590,H,GoldenState,37,31,32,37,137,232.0,235.0,105,115.0,2020-21
105,501,V,Utah,14,30,29,23,96,231.5,4.5,-180,8.0,2020-21
105,502,H,Brooklyn,35,28,35,32,130,3.0,225.0,160,114.5,2020-21
105,503,V,LALakers,19,26,22,27,94,9.5,9.5,-460,8.0,2020-21
105,504,H,Memphis,24,25,19,24,92,218.0,219.0,380,106.5,2020-21
105,505,V,Minnesota,22,43,31,20,116,228.0,226.5,475,112.0,2020-21
105,506,H,Denver,34,28,31,30,123,12.0,10.5,-650,8.0,2020-21
105,507,V,SanAntonio,36,27,22,31,116,227.0,226.0,260,115.5,2020-21
105,508,H,LAClippers,27,17,40,29,113,8.0,7.0,-310,8.5,2020-21
105,509,V,Chicago,21,24,36,30,111,233.5,232.5,375,117.5,2020-21
105,510,H,Portland,39,15,31,23,108,10.0,9.5,-450,3.0,2020-21
106,511,V,Houston,30,26,31,20,107,226.0,224.0,125,109.5,2020-21
106,512,H,Indiana,35,27,28,24,114,1.5,3.0,-145,,2020-21
106,513,V,Washington,24,43,39,30,136,231.0,235.0,220,1.0,2020-21
106,514,H,Philadelphia,33,49,34,25,141,8.0,6.5,-260,115.5,2020-21
106,515,V,Cleveland,23,22,19,30,94,213.0,214.0,180,103.5,2020-21
106,516,H,Orlando,15,36,32,22,105,6.0,5.0,-210,1.0,2020-21
106,517,V,Boston,34,19,27,27,107,218.0,217.5,120,110.0,2020-21
106,518,H,Miami,26,19,35,25,105,3.5,2.5,-140,4.0,2020-21
106,519,V,Charlotte,27,32,22,21,102,231.0,232.5,210,113.0,2020-21
106,520,H,Atlanta,11,29,27,27,94,6.5,6.0,-250,7.5,2020-21
106,521,V,Utah,27,29,19,25,100,6.0,8.0,-310,0.5,2020-21
106,522,H,NewYork,20,24,34,34,112,215.0,214.5,260,109.0,2020-21
106,523,V,OklahomaCity,26,28,34,23,111,213.0,213.5,270,105.5,2020-21
106,524,H,NewOrleans,34,25,19,32,110,8.0,8.0,-330,3.0,2020-21
106,525,V,Detroit,33,23,26,33,115,227.0,226.5,650,0.5,2020-21
106,526,H,Milwaukee,44,38,26,22,130,13.5,11.5,-1000,111.0,2020-21
106,527,V,Toronto,25,29,33,28,115,217.0,219.0,130,107.0,2020-21
106,528,H,Phoenix,22,36,38,27,123,1.5,3.0,-150,0.5,2020-21
106,529,V,Chicago,25,34,34,31,124,232.0,228.5,250,115.5,2020-21
106,530,H,Sacramento,28,34,31,35,128,6.0,6.5,-300,2.0,2020-21
106,531,V,LAClippers,21,31,31,25,108,4.0,5.0,-210,3.5,2020-21
106,532,H,GoldenState,15,36,26,24,101,234.0,231.0,180,113.0,2020-21
107,533,V,Philadelphia,26,25,33,25,109,3.0,4.0,-180,7.0,2020-21
107,534,H,Brooklyn,28,37,29,28,122,224.0,222.5,160,109.0,2020-21
107,535,V,Cleveland,19,27,21,27,94,214.0,209.0,200,102.0,2020-21
107,536,H,Memphis,24,21,24,21,90,3.5,6.0,-240,4.0,2020-21
107,537,V,Minnesota,29,27,24,37,117,233.5,233.0,400,114.0,2020-21
107,538,H,Portland,28,47,36,24,135,10.0,10.0,-500,,2020-21
107,539,V,Dallas,22,21,33,33,124,226.0,222.5,125,2.0,2020-21
107,540,H,Denver,28,24,26,31,117,2.5,2.5,-145,111.5,2020-21
107,541,V,SanAntonio,34,31,26,27,118,225.0,226.5,330,116.0,2020-21
107,542,H,LALakers,26,30,33,20,109,7.5,8.5,-400,9.0,2020-21
108,543,V,Phoenix,29,27,20,17,105,6.0,8.0,-330,2.0,2020-21
108,544,H,Detroit,20,28,24,21,110,218.5,216.0,270,109.5,2020-21
108,545,V,Charlotte,22,25,35,36,118,216.0,218.0,230,107.0,2020-21
108,546,H,NewOrleans,38,21,28,23,110,8.5,7.5,-270,0.5,2020-21
108,547,V,Washington,28,19,34,26,107,234.5,237.5,155,3.0,2020-21
108,548,H,Boston,33,33,30,20,116,5.5,3.5,-175,115.5,2020-21
108,549,V,OklahomaCity,15,27,27,32,101,209.5,212.0,130,103.5,2020-21
108,550,H,NewYork,24,18,21,26,89,3.5,3.0,-150,2.0,2020-21
108,551,V,Utah,34,31,39,27,131,236.0,232.5,200,119.0,2020-21
108,552,H,Milwaukee,31,27,38,22,118,8.0,6.0,-240,5.0,2020-21
